,Text,Intent
789,can you slow down your rate of speech,oos
790,please talk slower for me if you can,oos
791,can you slow down the rate at which you talk,oos
792,can you raise your speaking speed,oos
793,please speak faster,oos
794,would you talk a bit faster instead,oos
795,speed your speech up,oos
796,talk faster than that,oos
797,please talk faster,oos
798,could you speed up your speech,oos
799,could you speak faster,oos
800,could you talk a little faster,oos
801,i need you to check the air levels in my tires and let me know if i have enough in them,oos
802,check my tires' air levels please,oos
803,please check my tires and let me know if i have sufficient air in them,oos
804,do my tires have enough air in them,oos
805,can you check and tell me if my tires have enough air,oos
806,what is the tire pressure of the car,oos
807,how is the car tire pressure doing,oos
808,is my tire pressure good,oos
809,is my tire pressure okay on my car,oos
810,what is my tire pressure,oos
811,can you tell me how much air are in my car tires,oos
812,please give me the amount of pressure in my car tires,oos
813,how much air are in my tires,oos
814,ill pass,oos
815,"no, that is fake",oos
816,hell nah,oos
817,"no, that is invalid",oos
818,i would prefer not,oos
819,thats a negative,oos
820,i meant no,oos
821,i am saying no,oos
822,that is not factual,oos
823,"no, that is not correct",oos
824,absolutely not,oos
825,certainly not,oos
826,"no, that's not right",oos
827,is the apr on my card that ends 1234 what it should be based on my credit score,oos
828,has the apr on my card changed and what is it now,oos
829,let me know my card's apr,oos
830,can you tell me the status of my card's apr,oos
831,how good is my card's apr,oos
832,what is the apr on my chase card,oos
833,what is my card's apr,oos
834,i want to know the apr on my capital one card,oos
835,is my card's apr good,oos
836,can you tell me how good my card's apr is,oos
837,what does my credit card charge for their annual percentage rate,oos
838,how healthy is shepard's pie,oos
839,how healthy is pecan pie,oos
840,how healthy is salad,oos
841,how healthy is pumpkin pie,oos
842,is chocolate good for you,oos
843,tell me how health chocolate is,oos
844,what is the nutritional info for kraft mac 'n' cheese,oos
845,is chocolate bad for you or good for you,oos
846,can you tell me the nutrional info of a big mac,oos
847,are french fries health or not,oos
848,tell me the nutrional info of a regular banana,oos
849,read me the nutrional info of a bag of lay's potato chips,oos
850,tell me how many much fat is in the hamburger,oos
851,what is the nutrition information for shrimp scampi,oos
852,how many grams of sodium are in potato chips,oos
853,is rice good for me,oos
854,is raw carrot healthy to eat,oos
855,can you check what is on my calendar for tuesday,oos
856,check what's on my calendar for tuesday,oos
857,what is tuesday like on my calendar,oos
858,what appointments do i have tomorrow after 1:00pm,oos
859,what is the date of my next scheduled dentist appointment,oos
860,do i have plans on 12/03/2019,oos
861,what's my schedule like for thursday the 14th,oos
862,does my calendar show anything for thursday the 14th,oos
863,do i have anything scheduled for thursday the 14th,oos
864,can you tell me what my calendar is like for thursday the 14th,oos
865,what appointments do i have on thursday the 14th,oos
866,is anything happening on march 4th 2019,oos
867,are there any active events for march 4th 2019,oos
868,"check my calendar for march 4th 2019, please",oos
869,send me an uber to arrive at 5pm at my house and there will be two people going to scully's downtown,oos
870,send me an uber now for four people and we are going to appleby's downtown,oos
871,can you find me an uber and have it here at 7pm,oos
872,"call me an uber please, and make it for four people to go downtown",oos
873,i need an uber to come to my work at 5pm for three people going to the cineplex downtown,oos
874,are there any ubers available in my area right now,oos
875,schedule an uber to pick me up at home in an hour,oos
876,call an uber and have it pick me up at my present location,oos
877,please call an uber for me,oos
878,i need to obtain and uber,oos
879,is there an uber going to downtown,oos
880,uber ride available from here to downtown,oos
881,find me an uber to downtown,oos
882,are there any ubers available for two people i need it to go to the stadium on grand,oos
883,can you get uber for two people going to 27 moss lane,oos
884,i need your assistance to solve this math problem,oos
885,can you multiply 45 by 23,oos
886,can you divide 100 by 20,oos
887,can you add 5 and 89,oos
888,multiply 7 and 42,oos
889,"what is the sum of 3, 7, 9, and 24",oos
890,add up 8 and 7,oos
891,what is the square root of 888,oos
892,what is 87 divided by 4,oos
893,what is 89 divided by 3,oos
894,what is 13 times 57,oos
895,can you factor x squared plus 4 x plus 4,oos
896,is 126 divisible by 8,oos
897,give me the date,oos
898,which day is it today,oos
899,what day of the week are we on,oos
900,"in 4 days, what date will it be",oos
901,would you let me know what date it will be in 3 days,oos
902,tell me the date it will be 5 days from now,oos
903,would you let me know today's date,oos
904,i need to know the date it will be 4 days from now,oos
905,let me know what today's date is,oos
906,what date will it be 8 days from now,oos
907,what date will it be 9 days from now,oos
908,what date will it be 6 days from now,oos
909,what date will it be 5 days from now,oos
910,what date will it be 7 days from now,oos
911,tell me what today's date is,oos
912,is today monday,oos
913,can i take more than one carry on,oos
914,are more than one carry on allowed at klm,oos
915,will jet blue allow more than one carry on,oos
916,whats the policy for delta for carry ons,oos
917,what's the carry on policy for delta,oos
918,can you tell me delta's carry on policy,oos
919,i would like to know delta's carry on policy,oos
920,what are carry-on rules for jet blue,oos
921,what are united's carry-on rules,oos
922,what rules does southwest have for carry-on luggage,oos
923,tell me carry-on info for united,oos
924,i would like to know carry-on information for delta,oos
925,can you give me the carry-on rules for american airlines,oos
926,"how many carry ons can i take with spirit, going to tampa",oos
927,how many days off have i used,oos
928,what is the total day off have i taken,oos
929,what is the amount of pto have i use,oos
930,let me know how many vacation have i utilized,oos
931,how many days have i taken off,oos
