,Text,Intent
799,i want to report fraudulent activity on my capital one,oos
800,an unauthorized transactions has been made on my gap card and i need to report it,oos
801,"is there anyway, i can report a suspicious activity on my citi card",oos
802,"i would like to report a fraud on my wells fargo card, please",oos
803,what is the total number of pints in two quarts,oos
804,can you tell me the number of ounces in a quart,oos
805,i need to know how many teaspoons are equivalent to two tablesppons,oos
806,give me kilograms to pounds,oos
807,convert 2 cups to liters,oos
808,how many gallons is 50 liters,oos
809,how many ounces in a liter,oos
810,"what is it at, the ac temperature",oos
811,engage all the door locks,oos
812,confirm the doors are locked,oos
813,see if all the doors are locked,oos
814,post the living room lights on,oos
815,could a hotel be booked for me in afghanistan at the zoo for the 10th to the 15th,oos
816,i need to reserve a large room or suite for 2 couples for august 15th through august 18th in seattle,oos
817,i need a hotel room for 7 people in st louis for november 3rd through 5th,oos
818,"i need a suite that can accommodate 3 adults and 1 child in san diego for may 15th, 16th, and 17th",oos
819,find hotels in baltimore that have positive reviews,oos
820,can you make a reservation in tampa from may 2 to may 4,oos
821,i want to book a hotel in tampa from may 2 to may 4,oos
822,talk to me about where im at right now,oos
823,can you tell me where i am,oos
824,pass me my gps coordinates,oos
825,i need to know what my gps coordinates are,oos
826,please tell me the address of my current location,oos
827,what location is this,oos
828,is it going to rain tomorrow,oos
829,what is the weather outside,oos
830,what will be the weather tomorrow,oos
831,what is the weather in tokyo,oos
832,what's the humidity today,oos
833,how cold is it in wisconsin today,oos
834,what does it look like i will be paying in federal taxes this year,oos
835,what is my tax burden,oos
836,what's my federal tax this year,oos
837,what is the tax rate that applies to me,oos
838,what's my tax rate,oos
839,tell me my tax rate,oos
840,what is the minimum amount due on my cable bill,oos
841,what is the minimum payment,oos
842,is there a minimum amount accepted,oos
843,what would be the least i could pay on this bill,oos
844,change over to whisper mode,oos
845,i need to be out of whisper mode,oos
846,i want to be out of whisper mode,oos
847,let's try whisper mode,oos
848,use your whisper voice,oos
849,go into whisper mode,oos
850,whats the procedure to cancel it,oos
851,please abort the current process,oos
852,command cancel,oos
853,please stop it,oos
854,i repeat cancel,oos
855,please don't talk any further,oos
856,i need you to stop talking,oos
857,"if i plan on travelling to this country, do i need a visa",oos
858,is an international visa needed for canada,oos
859,do i need an international visa to get into italy,oos
860,"if i go to uganda, do i need an international visa",oos
861,do i need a travel visa for the uk,oos
862,does the uk require a travel visa,oos
863,are there any necessary shots required before travel to thailand,oos
864,are shots required before traveling to brazil,oos
865,must i have shots before i take a trip to canada,oos
866,do i need to get any shots before travelling to australia,oos
867,do you need shots before going to russia,oos
868,how many vacation days have i saved up,oos
869,how many vacation days do i have at my disposal,oos
870,i need to know how many pto days are left,oos
871,what number of vacation days do i have available,oos
872,could you let me know how many pto days do i have left,oos
873,can you tell me how many pto days do i have left,oos
874,what is the amount of time i can request off in the coming year,oos
875,"where is the closest red lobster to my location right now, which is 5th avenue",oos
876,"i am on main street now, where is the closest bus stop to me",oos
877,where is the nearest walmart,oos
878,where is the closest target,oos
879,tell me how to spell the word dessert,oos
880,how do you spell umbrella,oos
881,how is doctor spelled,oos
882,please spell doctor,oos
883,how would i go about spelling malignant,oos
884,how should i spell malignant,oos
885,how ya doin,greeting
886,how ya been,greeting
887,hows are ya,greeting
888,heyo,greeting
889,are you good,greeting
890,how is it going my friend,greeting
891,how you are,greeting
892,tell me how are you,greeting
893,hi what's up,greeting
894,hey what's up,greeting
895,hey how's it going,greeting
896,"hi, ai",greeting
897,"good morning, ai",greeting
898,how've you been,greeting
899,wassup,greeting
900,hey,greeting
901,hiya,greeting
902,how's it hanging,greeting
903,hi,greeting
904,hello,greeting
905,factory settings restoration,oos
906,i want you to reset to factory settings,oos
907,i want a clean bootup to factory settings,oos
908,what may i call you,oos
909,your name is,oos
910,what exactly is your name,oos
911,what is your given name,oos
912,what's the name you like to be called,oos
913,what's the name you were given,oos
914,can i have your name,oos
915,how do i set up direct deposit for my first national account,oos
916,how do i set up direct deposit for my old national account,oos
917,what might i need to do to direct deposit my paycheck,oos
918,what information do i need to direct deposit my paycheck,oos
919,does my td ameritrade checking account take direct deposit,oos
920,direct deposit my paycheck to my capital one account,oos
921,i want to set up direct deposit to my charles schwab account,oos
922,link up my paycheck for direct deposit to my account at chase,oos
923,please show me how to set up my paycheck for direct deposit to my chase account,oos
924,what kind of interest can i expect with my chase account,oos
925,how much interest am i getting in my citibank savings,oos
926,what's my interest rate with my capital one account,oos
927,where can i find my voca account's interest rate,oos
928,whats the amount of interest i'm paying on my mortgage,oos
929,how do i change my credit limit,oos
930,how can up my credit limit,oos
931,the credit limit i have needs to be changed,oos
932,can i increase my credit limit,oos
933,raise my credit limit,oos
934,i'd like to increase my credit limit,oos
935,tell me about your hobbies,oos
936,are you involved in hobbies,oos
937,what recreational activities do you enjoy,oos
938,"when you have free time, what do you do",oos
939,what do you do in your spare time siri,oos
940,what are you interested in,oos
941,what are your interests,oos
942,can you find me a flight from denver international to new york international on the 4th for under 700 dollars,oos
943,for under 700 i need a flight from denver international to new york international on the 3rd,oos
944,i want to find a round trip flight from denver international to new york international on the 8th to the 16th,oos
945,need airplane ridge from philadelphia to atlanta leaving on the 5th of june and returning on the 8th of june,oos
946,i'm looking for a back and forth flight from lax to portland for w to sunday,oos
947,what is on my shopping list,oos
948,can you read the things to me that are on my shopping list,oos
949,is there lettuce on my shopping list,oos
